ratio,sol_nodes_num,sol_nodes_ratio_origin,sol_nodes_ratio,remain_ratio_origin,remain_ratio
0.01,1050,0.873544093,0.981510217,0.873544093,0.981510217
0.01,1058,0.880199667,0.98898839,0.880199667,0.98898839
0.01,1039,0.864392679,0.971227729,0.865112406,0.972036411
0.01,1021,0.849417637,0.954401839,0.850124896,0.955196512
0.01,1039,0.864392679,0.971227729,0.864392679,0.971227729
0.01,1020,0.848585691,0.953467069,0.849292256,0.954260962
0.01,1041,0.866056572,0.973097272,0.866056572,0.973097272
0.01,1019,0.847753744,0.952532297,0.848459617,0.953325412
0.01,1042,0.866888519,0.974032044,0.867610325,0.974843062
0.01,1038,0.863560732,0.970292957,0.863560732,0.970292957
0.01,1030,0.856905158,0.962814784,0.856905158,0.962814784
0.01,1048,0.8718802,0.979640674,0.8718802,0.979640674
0.01,1036,0.861896839,0.968423415,0.861896839,0.968423415
0.01,1016,0.845257903,0.949727981,0.845257903,0.949727981
0.01,1024,0.851913478,0.957206155,0.851913478,0.957206155
0.01,1026,0.853577371,0.959075698,0.853577371,0.959075698
0.01,1060,0.881863561,0.990857934,0.881863561,0.990857934
0.01,1042,0.866888519,0.974032044,0.866888519,0.974032044
0.01,1038,0.863560732,0.970292957,0.864279767,0.971100862
0.01,1038,0.863560732,0.970292957,0.865,0.971910112
0.01,1040,0.865224626,0.972162501,0.865224626,0.972162501
0.01,1035,0.861064892,0.967488643,0.861781848,0.968294211
0.01,1035,0.861064892,0.967488643,0.861064892,0.967488643
0.01,1028,0.855241265,0.960945242,0.855241265,0.960945242
0.01,1041,0.866056572,0.973097272,0.866056572,0.973097272
0.01,1038,0.863560732,0.970292957,0.863560732,0.970292957
0.01,1039,0.864392679,0.971227729,0.864392679,0.971227729
0.01,1036,0.861896839,0.968423415,0.861896839,0.968423415
0.01,1026,0.853577371,0.959075698,0.853577371,0.959075698
0.01,1032,0.858569052,0.964684328,0.858569052,0.964684328
0.01,1035,0.861064892,0.967488643,0.861064892,0.967488643
0.01,1040,0.865224626,0.972162501,0.865945046,0.972971962
0.01,1022,0.850249584,0.955336611,0.850249584,0.955336611
0.01,1050,0.873544093,0.981510217,0.873544093,0.981510217
0.01,1046,0.870216306,0.97777113,0.871666667,0.979400749
0.01,1051,0.87437604,0.982444989,0.87510408,0.983263011
0.01,1045,0.869384359,0.976836358,0.869384359,0.976836358
0.01,1036,0.861896839,0.968423415,0.861896839,0.968423415
0.01,1050,0.873544093,0.981510217,0.873544093,0.981510217
0.01,1036,0.861896839,0.968423415,0.861896839,0.968423415
0.01,1053,0.876039933,0.984314531,0.876039933,0.984314531
0.01,1021,0.849417637,0.954401839,0.849417637,0.954401839
0.01,1021,0.849417637,0.954401839,0.849417637,0.954401839
0.01,1045,0.869384359,0.976836358,0.869384359,0.976836358
0.01,1029,0.856073211,0.961880012,0.856786012,0.962680912
0.01,1053,0.876039933,0.984314531,0.876039933,0.984314531
0.01,1044,0.868552413,0.975901588,0.868552413,0.975901588
0.01,1036,0.861896839,0.968423415,0.862614488,0.969229762
0.01,1045,0.869384359,0.976836358,0.869384359,0.976836358
0.01,1035,0.861064892,0.967488643,0.861781848,0.968294211
0.02,1030,0.856905158,0.962814784,0.856905158,0.962814784
0.02,1030,0.856905158,0.962814784,0.857618651,0.963616462
0.02,1016,0.845257903,0.949727981,0.845257903,0.949727981
0.02,1030,0.856905158,0.962814784,0.856905158,0.962814784
0.02,1034,0.860232945,0.966553871,0.860232945,0.966553871
0.02,1042,0.866888519,0.974032044,0.867610325,0.974843062
0.02,1026,0.853577371,0.959075698,0.855,0.960674157
0.02,1014,0.84359401,0.947858438,0.84429642,0.948647663
0.02,1031,0.857737105,0.963749556,0.857737105,0.963749556
0.02,1045,0.869384359,0.976836358,0.869384359,0.976836358
0.02,1024,0.851913478,0.957206155,0.851913478,0.957206155
0.02,1037,0.862728785,0.969358185,0.862728785,0.969358185
0.02,1046,0.870216306,0.97777113,0.870216306,0.97777113
0.02,1023,0.851081531,0.956271383,0.851081531,0.956271383
0.02,1030,0.856905158,0.962814784,0.856905158,0.962814784
0.02,1017,0.84608985,0.950662753,0.8475,0.952247191
0.02,1047,0.871048253,0.978705902,0.871048253,0.978705902
0.02,1061,0.882695507,0.991792704,0.882695507,0.991792704
0.02,1027,0.854409318,0.96001047,0.856547123,0.962412498
0.02,1038,0.863560732,0.970292957,0.865,0.971910112
0.02,1039,0.864392679,0.971227729,0.864392679,0.971227729
0.02,1019,0.847753744,0.952532297,0.847753744,0.952532297
0.02,1017,0.84608985,0.950662753,0.8475,0.952247191
0.02,1029,0.856073211,0.961880012,0.856073211,0.961880012
0.02,1029,0.856073211,0.961880012,0.856073211,0.961880012
0.02,1038,0.863560732,0.970292957,0.864279767,0.971100862
0.02,1042,0.866888519,0.974032044,0.867610325,0.974843062
0.02,1025,0.852745424,0.958140926,0.852745424,0.958140926
0.02,1017,0.84608985,0.950662753,0.84608985,0.950662753
0.02,1032,0.858569052,0.964684328,0.86,0.966292135
0.02,1022,0.850249584,0.955336611,0.850249584,0.955336611
0.02,1020,0.848585691,0.953467069,0.848585691,0.953467069
0.02,1031,0.857737105,0.963749556,0.857737105,0.963749556
0.02,1041,0.866056572,0.973097272,0.866777685,0.973907511
0.02,1043,0.867720466,0.974966816,0.868442964,0.975778611
0.02,1034,0.860232945,0.966553871,0.860232945,0.966553871
0.02,1037,0.862728785,0.969358185,0.864166667,0.970973783
0.02,1035,0.861064892,0.967488643,0.861781848,0.968294211
0.02,1033,0.859400998,0.965619099,0.86011657,0.966423112
0.02,1034,0.860232945,0.966553871,0.860232945,0.966553871
0.02,1033,0.859400998,0.965619099,0.859400998,0.965619099
0.02,1027,0.854409318,0.96001047,0.854409318,0.96001047
0.02,1026,0.853577371,0.959075698,0.854288093,0.959874262
0.02,1032,0.858569052,0.964684328,0.85928393,0.965487562
0.02,1034,0.860232945,0.966553871,0.860232945,0.966553871
0.02,1026,0.853577371,0.959075698,0.854288093,0.959874262
0.02,1032,0.858569052,0.964684328,0.858569052,0.964684328
0.02,1031,0.857737105,0.963749556,0.858451291,0.964552012
0.02,1042,0.866888519,0.974032044,0.866888519,0.974032044
0.02,1026,0.853577371,0.959075698,0.855,0.960674157
0.03,1033,0.859400998,0.965619099,0.86011657,0.966423112
0.03,1020,0.848585691,0.953467069,0.849292256,0.954260962
0.03,1020,0.848585691,0.953467069,0.848585691,0.953467069
0.03,1023,0.851081531,0.956271383,0.851081531,0.956271383
0.03,1023,0.851081531,0.956271383,0.851790175,0.957067612
0.03,1028,0.855241265,0.960945242,0.856666667,0.962546817
0.03,1026,0.853577371,0.959075698,0.853577371,0.959075698
0.03,1025,0.852745424,0.958140926,0.853455454,0.958938712
0.03,1031,0.857737105,0.963749556,0.858451291,0.964552012
0.03,1038,0.863560732,0.970292957,0.865,0.971910112
0.03,1023,0.851081531,0.956271383,0.851790175,0.957067612
0.03,1029,0.856073211,0.961880012,0.8575,0.963483146
0.03,1031,0.857737105,0.963749556,0.858451291,0.964552012
0.03,1025,0.852745424,0.958140926,0.853455454,0.958938712
0.03,1016,0.845257903,0.949727981,0.846666667,0.951310862
0.03,1025,0.852745424,0.958140926,0.852745424,0.958140926
0.03,1021,0.849417637,0.954401839,0.850833333,0.955992509
0.03,1017,0.84608985,0.950662753,0.848206839,0.953041392
0.03,1030,0.856905158,0.962814784,0.856905158,0.962814784
0.03,1016,0.845257903,0.949727981,0.845257903,0.949727981
0.03,1001,0.832778702,0.935706407,0.832778702,0.935706407
0.03,1008,0.838602329,0.942249808,0.840700584,0.944607398
0.03,1041,0.866056572,0.973097272,0.866056572,0.973097272
0.03,1003,0.834442596,0.937575951,0.835137386,0.938356613
0.03,1028,0.855241265,0.960945242,0.855953372,0.961745362
0.03,1018,0.846921797,0.951597525,0.847626978,0.952389863
0.03,1032,0.858569052,0.964684328,0.85928393,0.965487562
0.03,1006,0.836938436,0.940380265,0.839032527,0.942733176
0.03,1026,0.853577371,0.959075698,0.853577371,0.959075698
0.03,1014,0.84359401,0.947858438,0.84429642,0.948647663
0.03,1015,0.844425957,0.94879321,0.845129059,0.949583212
0.03,1028,0.855241265,0.960945242,0.855241265,0.960945242
0.03,1031,0.857737105,0.963749556,0.858451291,0.964552012
0.03,1019,0.847753744,0.952532297,0.847753744,0.952532297
0.03,1022,0.850249584,0.955336611,0.850249584,0.955336611
0.03,1034,0.860232945,0.966553871,0.860232945,0.966553871
0.03,1018,0.846921797,0.951597525,0.846921797,0.951597525
0.03,1024,0.851913478,0.957206155,0.851913478,0.957206155
0.03,1039,0.864392679,0.971227729,0.864392679,0.971227729
0.03,1020,0.848585691,0.953467069,0.849292256,0.954260962
0.03,1006,0.836938436,0.940380265,0.837635304,0.941163263
0.03,1029,0.856073211,0.961880012,0.858215179,0.964286718
0.03,1010,0.840266223,0.944119352,0.840266223,0.944119352
0.03,1025,0.852745424,0.958140926,0.853455454,0.958938712
0.03,1014,0.84359401,0.947858438,0.845,0.949438202
0.03,1024,0.851913478,0.957206155,0.852622814,0.958003162
0.03,1027,0.854409318,0.96001047,0.854409318,0.96001047
0.03,1030,0.856905158,0.962814784,0.856905158,0.962814784
0.03,1014,0.84359401,0.947858438,0.84429642,0.948647663
0.03,1036,0.861896839,0.968423415,0.864053378,0.970846492
0.04,1026,0.853577371,0.959075698,0.853577371,0.959075698
0.04,1026,0.853577371,0.959075698,0.854288093,0.959874262
0.04,1030,0.856905158,0.962814784,0.856905158,0.962814784
0.04,1003,0.834442596,0.937575951,0.835137386,0.938356613
0.04,1007,0.837770383,0.941315037,0.837770383,0.941315037
0.04,1018,0.846921797,0.951597525,0.847626978,0.952389863
0.04,1004,0.835274542,0.938510721,0.836666667,0.940074907
0.04,1024,0.851913478,0.957206155,0.853333333,0.958801498
0.04,1017,0.84608985,0.950662753,0.8475,0.952247191
0.04,1014,0.84359401,0.947858438,0.845,0.949438202
0.04,1021,0.849417637,0.954401839,0.849417637,0.954401839
0.04,1019,0.847753744,0.952532297,0.849874896,0.954915613
0.04,1027,0.854409318,0.96001047,0.855120733,0.960809812
0.04,1019,0.847753744,0.952532297,0.847753744,0.952532297
0.04,1006,0.836938436,0.940380265,0.838333333,0.941947565
0.04,1006,0.836938436,0.940380265,0.837635304,0.941163263
0.04,1026,0.853577371,0.959075698,0.854288093,0.959874262
0.04,1038,0.863560732,0.970292957,0.864279767,0.971100862
0.04,1020,0.848585691,0.953467069,0.849292256,0.954260962
0.04,1042,0.866888519,0.974032044,0.866888519,0.974032044
0.04,1021,0.849417637,0.954401839,0.849417637,0.954401839
0.04,1011,0.84109817,0.945054124,0.84109817,0.945054124
0.04,1032,0.858569052,0.964684328,0.85928393,0.965487562
0.04,1016,0.845257903,0.949727981,0.845961699,0.950518763
0.04,1024,0.851913478,0.957206155,0.851913478,0.957206155
0.04,1019,0.847753744,0.952532297,0.849874896,0.954915613
0.04,1003,0.834442596,0.937575951,0.834442596,0.937575951
0.04,1019,0.847753744,0.952532297,0.847753744,0.952532297
0.04,1023,0.851081531,0.956271383,0.851790175,0.957067612
0.04,1023,0.851081531,0.956271383,0.8525,0.957865169
0.04,1016,0.845257903,0.949727981,0.846666667,0.951310862
0.04,1010,0.840266223,0.944119352,0.841666667,0.945692884
0.04,1026,0.853577371,0.959075698,0.855,0.960674157
0.04,1025,0.852745424,0.958140926,0.854166667,0.959737828
0.04,1036,0.861896839,0.968423415,0.862614488,0.969229762
0.04,1019,0.847753744,0.952532297,0.847753744,0.952532297
0.04,1023,0.851081531,0.956271383,0.853211009,0.958664055
0.04,1006,0.836938436,0.940380265,0.838333333,0.941947565
0.04,1004,0.835274542,0.938510721,0.835970025,0.939292163
0.04,1017,0.84608985,0.950662753,0.8475,0.952247191
0.04,1025,0.852745424,0.958140926,0.852745424,0.958140926
0.04,1017,0.84608985,0.950662753,0.8475,0.952247191
0.04,1021,0.849417637,0.954401839,0.850833333,0.955992509
0.04,1012,0.841930116,0.945988894,0.841930116,0.945988894
0.04,1031,0.857737105,0.963749556,0.858451291,0.964552012
0.04,1033,0.859400998,0.965619099,0.859400998,0.965619099
0.04,1019,0.847753744,0.952532297,0.847753744,0.952532297
0.04,998,0.830282862,0.932902092,0.833055092,0.936016957
0.04,1006,0.836938436,0.940380265,0.837635304,0.941163263
0.04,1037,0.862728785,0.969358185,0.863447127,0.970165311
0.05,1000,0.831946755,0.934771635,0.832639467,0.935549963
0.05,1030,0.856905158,0.962814784,0.857618651,0.963616462
0.05,1013,0.842762063,0.946923666,0.84346378,0.947712112
0.05,997,0.829450915,0.93196732,0.830141549,0.932743313
0.05,1024,0.851913478,0.957206155,0.852622814,0.958003162
0.05,999,0.831114809,0.933836864,0.833889816,0.936954849
0.05,1026,0.853577371,0.959075698,0.853577371,0.959075698
0.05,1030,0.856905158,0.962814784,0.859049208,0.965223829
0.05,1027,0.854409318,0.96001047,0.854409318,0.96001047
0.05,1014,0.84359401,0.947858438,0.845,0.949438202
0.05,1017,0.84608985,0.950662753,0.846794338,0.951454312
0.05,1010,0.840266223,0.944119352,0.842368641,0.946481619
0.05,1009,0.839434276,0.94318458,0.840833333,0.944756554
0.05,1014,0.84359401,0.947858438,0.845,0.949438202
0.05,998,0.830282862,0.932902092,0.830974188,0.933678863
0.05,1010,0.840266223,0.944119352,0.840965862,0.944905463
0.05,1012,0.841930116,0.945988894,0.842631141,0.946776563
0.05,1003,0.834442596,0.937575951,0.835137386,0.938356613
0.05,1024,0.851913478,0.957206155,0.852622814,0.958003162
0.05,1007,0.837770383,0.941315037,0.837770383,0.941315037
0.05,998,0.830282862,0.932902092,0.830974188,0.933678863
0.05,1019,0.847753744,0.952532297,0.848459617,0.953325412
0.05,1021,0.849417637,0.954401839,0.850833333,0.955992509
0.05,1019,0.847753744,0.952532297,0.848459617,0.953325412
0.05,1006,0.836938436,0.940380265,0.838333333,0.941947565
0.05,1005,0.836106489,0.939445493,0.8375,0.941011236
0.05,1021,0.849417637,0.954401839,0.850124896,0.955196512
0.05,1037,0.862728785,0.969358185,0.862728785,0.969358185
0.05,1013,0.842762063,0.946923666,0.844166667,0.948501873
0.05,994,0.826955075,0.929163006,0.828333333,0.93071161
0.05,1009,0.839434276,0.94318458,0.840133222,0.943969912
0.05,1003,0.834442596,0.937575951,0.835137386,0.938356613
0.05,1021,0.849417637,0.954401839,0.850124896,0.955196512
0.05,1011,0.84109817,0.945054124,0.841798501,0.945841012
0.05,1005,0.836106489,0.939445493,0.8375,0.941011236
0.05,1014,0.84359401,0.947858438,0.845,0.949438202
0.05,994,0.826955075,0.929163006,0.829024187,0.931487851
0.05,1031,0.857737105,0.963749556,0.857737105,0.963749556
0.05,1013,0.842762063,0.946923666,0.842762063,0.946923666
0.05,1015,0.844425957,0.94879321,0.845129059,0.949583212
0.05,1019,0.847753744,0.952532297,0.848459617,0.953325412
0.05,1027,0.854409318,0.96001047,0.858695652,0.964826575
0.05,1009,0.839434276,0.94318458,0.839434276,0.94318458
0.05,1009,0.839434276,0.94318458,0.839434276,0.94318458
0.05,1015,0.844425957,0.94879321,0.844425957,0.94879321
0.05,1014,0.84359401,0.947858438,0.84429642,0.948647663
0.05,1002,0.833610649,0.936641179,0.833610649,0.936641179
0.05,991,0.824459235,0.926358691,0.825833333,0.927902621
0.05,1018,0.846921797,0.951597525,0.847626978,0.952389863
0.05,1015,0.844425957,0.94879321,0.845129059,0.949583212
0.06,997,0.829450915,0.93196732,0.829450915,0.93196732
0.06,1009,0.839434276,0.94318458,0.839434276,0.94318458
0.06,1017,0.84608985,0.950662753,0.846794338,0.951454312
0.06,1002,0.833610649,0.936641179,0.833610649,0.936641179
0.06,995,0.827787022,0.930097778,0.829166667,0.93164794
0.06,1007,0.837770383,0.941315037,0.839866555,0.943670287
0.06,1000,0.831946755,0.934771635,0.834028357,0.937110513
0.06,1012,0.841930116,0.945988894,0.843333333,0.947565543
0.06,1024,0.851913478,0.957206155,0.853333333,0.958801498
0.06,1013,0.842762063,0.946923666,0.84346378,0.947712112
0.06,1012,0.841930116,0.945988894,0.843333333,0.947565543
0.06,996,0.828618968,0.931032548,0.830692244,0.933362072
0.06,1006,0.836938436,0.940380265,0.837635304,0.941163263
0.06,1033,0.859400998,0.965619099,0.861551293,0.968035161
0.06,1009,0.839434276,0.94318458,0.840133222,0.943969912
0.06,1012,0.841930116,0.945988894,0.842631141,0.946776563
0.06,1015,0.844425957,0.94879321,0.846538782,0.951167171
0.06,1005,0.836106489,0.939445493,0.838198499,0.941796066
0.06,1011,0.84109817,0.945054124,0.841798501,0.945841012
0.06,999,0.831114809,0.933836864,0.834586466,0.937737602
0.06,1006,0.836938436,0.940380265,0.837635304,0.941163263
0.06,1010,0.840266223,0.944119352,0.841666667,0.945692884
0.06,1010,0.840266223,0.944119352,0.842368641,0.946481619
0.06,1011,0.84109817,0.945054124,0.8425,0.946629213
0.06,1025,0.852745424,0.958140926,0.853455454,0.958938712
0.06,1020,0.848585691,0.953467069,0.85,0.95505618
0.06,1018,0.846921797,0.951597525,0.849749583,0.954774812
0.06,996,0.828618968,0.931032548,0.829308909,0.931807763
0.06,1015,0.844425957,0.94879321,0.844425957,0.94879321
0.06,1001,0.832778702,0.935706407,0.832778702,0.935706407
0.06,1013,0.842762063,0.946923666,0.844166667,0.948501873
0.06,1027,0.854409318,0.96001047,0.855833333,0.961610487
0.06,992,0.825291181,0.927293462,0.825291181,0.927293462
0.06,998,0.830282862,0.932902092,0.833055092,0.936016957
0.06,1015,0.844425957,0.94879321,0.846538782,0.951167171
0.06,1001,0.832778702,0.935706407,0.832778702,0.935706407
0.06,1015,0.844425957,0.94879321,0.845129059,0.949583212
0.06,999,0.831114809,0.933836864,0.831806828,0.934614413
0.06,1002,0.833610649,0.936641179,0.835696414,0.938984735
0.06,1008,0.838602329,0.942249808,0.839300583,0.943034363
0.06,1002,0.833610649,0.936641179,0.834304746,0.937421063
0.06,1029,0.856073211,0.961880012,0.858215179,0.964286718
0.06,1013,0.842762063,0.946923666,0.84346378,0.947712112
0.06,1008,0.838602329,0.942249808,0.840700584,0.944607398
0.06,989,0.822795341,0.924489147,0.825542571,0.927575922
0.06,1014,0.84359401,0.947858438,0.84429642,0.948647663
0.06,996,0.828618968,0.931032548,0.829308909,0.931807763
0.06,1021,0.849417637,0.954401839,0.852965748,0.958388481
0.06,1006,0.836938436,0.940380265,0.837635304,0.941163263
0.06,1005,0.836106489,0.939445493,0.839598997,0.94336966
0.07,1016,0.845257903,0.949727981,0.845961699,0.950518763
0.07,974,0.81031614,0.910467573,0.81234362,0.91274564
0.07,992,0.825291181,0.927293462,0.825291181,0.927293462
0.07,1010,0.840266223,0.944119352,0.841666667,0.945692884
0.07,999,0.831114809,0.933836864,0.8325,0.935393258
0.07,993,0.826123128,0.928228234,0.828881469,0.931327493
0.07,1005,0.836106489,0.939445493,0.8375,0.941011236
0.07,1006,0.836938436,0.940380265,0.839032527,0.942733176
0.07,996,0.828618968,0.931032548,0.830692244,0.933362072
0.07,992,0.825291181,0.927293462,0.828046745,0.930389601
0.07,1002,0.833610649,0.936641179,0.834304746,0.937421063
0.07,1017,0.84608985,0.950662753,0.8475,0.952247191
0.07,999,0.831114809,0.933836864,0.833194329,0.936173403
0.07,1000,0.831946755,0.934771635,0.832639467,0.935549963
0.07,996,0.828618968,0.931032548,0.83,0.93258427
0.07,993,0.826123128,0.928228234,0.8275,0.929775281
0.07,1010,0.840266223,0.944119352,0.841666667,0.945692884
0.07,1007,0.837770383,0.941315037,0.838467943,0.942098812
0.07,1003,0.834442596,0.937575951,0.835833333,0.939138576
0.07,1007,0.837770383,0.941315037,0.839866555,0.943670287
0.07,990,0.823627288,0.925423919,0.825,0.926966292
0.07,1012,0.841930116,0.945988894,0.843333333,0.947565543
0.07,1013,0.842762063,0.946923666,0.84346378,0.947712112
0.07,992,0.825291181,0.927293462,0.828738513,0.931166869
0.07,996,0.828618968,0.931032548,0.829308909,0.931807763
0.07,989,0.822795341,0.924489147,0.824166667,0.926029963
0.07,1015,0.844425957,0.94879321,0.845833333,0.950374531
0.07,1016,0.845257903,0.949727981,0.848080134,0.952899027
0.07,1005,0.836106489,0.939445493,0.8375,0.941011236
0.07,990,0.823627288,0.925423919,0.825,0.926966292
0.07,996,0.828618968,0.931032548,0.828618968,0.931032548
0.07,993,0.826123128,0.928228234,0.8275,0.929775281
0.07,991,0.824459235,0.926358691,0.824459235,0.926358691
0.07,1008,0.838602329,0.942249808,0.838602329,0.942249808
0.07,998,0.830282862,0.932902092,0.831666667,0.934456929
0.07,1016,0.845257903,0.949727981,0.847372811,0.952104282
0.07,1014,0.84359401,0.947858438,0.845704754,0.950230061
0.07,1005,0.836106489,0.939445493,0.8375,0.941011236
0.07,998,0.830282862,0.932902092,0.831666667,0.934456929
0.07,1010,0.840266223,0.944119352,0.841666667,0.945692884
0.07,1013,0.842762063,0.946923666,0.844870726,0.949292951
0.07,1006,0.836938436,0.940380265,0.840434419,0.944308336
0.07,1001,0.832778702,0.935706407,0.833472107,0.936485513
0.07,1004,0.835274542,0.938510721,0.836666667,0.940074907
0.07,1000,0.831946755,0.934771635,0.835421888,0.938676279
0.07,1008,0.838602329,0.942249808,0.84,0.943820225
0.07,1017,0.84608985,0.950662753,0.846794338,0.951454312
0.07,1010,0.840266223,0.944119352,0.842368641,0.946481619
0.07,1015,0.844425957,0.94879321,0.844425957,0.94879321
0.07,1006,0.836938436,0.940380265,0.837635304,0.941163263
0.08,993,0.826123128,0.928228234,0.8275,0.929775281
0.08,1004,0.835274542,0.938510721,0.835970025,0.939292163
0.08,986,0.820299501,0.921684833,0.82235196,0.923990966
0.08,1003,0.834442596,0.937575951,0.837228715,0.940706421
0.08,997,0.829450915,0.93196732,0.830833333,0.933520599
0.08,998,0.830282862,0.932902092,0.833751044,0.936798926
0.08,996,0.828618968,0.931032548,0.83277592,0.935703281
0.08,977,0.81281198,0.913271888,0.814166667,0.914794008
0.08,1002,0.833610649,0.936641179,0.835,0.938202247
0.08,996,0.828618968,0.931032548,0.831385643,0.934141172
0.08,1005,0.836106489,0.939445493,0.838198499,0.941796066
0.08,1016,0.845257903,0.949727981,0.845961699,0.950518763
0.08,998,0.830282862,0.932902092,0.833751044,0.936798926
0.08,1003,0.834442596,0.937575951,0.836530442,0.939921845
0.08,1007,0.837770383,0.941315037,0.839166667,0.942883896
0.08,1010,0.840266223,0.944119352,0.843071786,0.94727167
0.08,1011,0.84109817,0.945054124,0.841798501,0.945841012
0.08,986,0.820299501,0.921684833,0.820982515,0.922452264
0.08,993,0.826123128,0.928228234,0.828190158,0.930550739
0.08,1004,0.835274542,0.938510721,0.836666667,0.940074907
0.08,1002,0.833610649,0.936641179,0.834304746,0.937421063
0.08,986,0.820299501,0.921684833,0.823038397,0.924762244
0.08,975,0.811148087,0.911402345,0.8125,0.912921348
0.08,1000,0.831946755,0.934771635,0.833333333,0.936329588
0.08,1010,0.840266223,0.944119352,0.843071786,0.94727167
0.08,995,0.827787022,0.930097778,0.830550918,0.933203279
0.08,1000,0.831946755,0.934771635,0.832639467,0.935549963
0.08,994,0.826955075,0.929163006,0.829024187,0.931487851
0.08,1005,0.836106489,0.939445493,0.839598997,0.94336966
0.08,997,0.829450915,0.93196732,0.834309623,0.937426543
0.08,999,0.831114809,0.933836864,0.8325,0.935393258
0.08,978,0.813643927,0.91420666,0.815,0.915730337
0.08,994,0.826955075,0.929163006,0.82764363,0.929936663
0.08,1001,0.832778702,0.935706407,0.834862385,0.938047624
0.08,982,0.816971714,0.917945746,0.822445561,0.924096136
0.08,996,0.828618968,0.931032548,0.829308909,0.931807763
0.08,1000,0.831946755,0.934771635,0.834028357,0.937110513
0.08,1001,0.832778702,0.935706407,0.834862385,0.938047624
0.08,989,0.822795341,0.924489147,0.824854045,0.926802298
0.08,982,0.816971714,0.917945746,0.819015847,0.920242525
0.08,996,0.828618968,0.931032548,0.83,0.93258427
0.08,1011,0.84109817,0.945054124,0.8425,0.946629213
0.08,1017,0.84608985,0.950662753,0.851046025,0.956231489
0.08,1020,0.848585691,0.953467069,0.850708924,0.955852724
0.08,979,0.814475874,0.915141431,0.815833333,0.916666666
0.08,1012,0.841930116,0.945988894,0.844036697,0.948355839
0.08,995,0.827787022,0.930097778,0.829858215,0.932424961
0.08,1007,0.837770383,0.941315037,0.839866555,0.943670287
0.08,992,0.825291181,0.927293462,0.82735613,0.929613629
0.08,1018,0.846921797,0.951597525,0.849040867,0.953978502
0.09,989,0.822795341,0.924489147,0.822795341,0.924489147
0.09,991,0.824459235,0.926358691,0.828595318,0.931005975
0.09,981,0.816139767,0.917010974,0.8175,0.918539326
0.09,987,0.821131448,0.922619604,0.824561404,0.926473488
0.09,998,0.830282862,0.932902092,0.831666667,0.934456929
0.09,1003,0.834442596,0.937575951,0.835833333,0.939138576
0.09,999,0.831114809,0.933836864,0.834586466,0.937737602
0.09,995,0.827787022,0.930097778,0.830550918,0.933203279
0.09,1001,0.832778702,0.935706407,0.834166667,0.937265918
0.09,1006,0.836938436,0.940380265,0.840434419,0.944308336
0.09,995,0.827787022,0.930097778,0.829166667,0.93164794
0.09,1012,0.841930116,0.945988894,0.844036697,0.948355839
0.09,1000,0.831946755,0.934771635,0.832639467,0.935549963
0.09,995,0.827787022,0.930097778,0.831244779,0.933982898
0.09,991,0.824459235,0.926358691,0.825833333,0.927902621
0.09,998,0.830282862,0.932902092,0.833055092,0.936016957
0.09,1000,0.831946755,0.934771635,0.831946755,0.934771635
0.09,993,0.826123128,0.928228234,0.826123128,0.928228234
0.09,1006,0.836938436,0.940380265,0.839032527,0.942733176
0.09,1000,0.831946755,0.934771635,0.832639467,0.935549963
0.09,993,0.826123128,0.928228234,0.830267559,0.932884898
0.09,984,0.818635607,0.919815289,0.819317236,0.920581164
0.09,983,0.817803661,0.918880518,0.819166667,0.920411985
0.09,998,0.830282862,0.932902092,0.833055092,0.936016957
0.09,1004,0.835274542,0.938510721,0.83736447,0.940858955
0.09,993,0.826123128,0.928228234,0.826810991,0.929001113
0.09,978,0.813643927,0.91420666,0.815,0.915730337
0.09,986,0.820299501,0.921684833,0.82235196,0.923990966
0.09,972,0.808652246,0.908598029,0.810675563,0.910871419
0.09,1005,0.836106489,0.939445493,0.836802664,0.940227712
0.09,969,0.806156406,0.905793715,0.80884808,0.908818067
0.09,989,0.822795341,0.924489147,0.823480433,0.925258913
0.09,992,0.825291181,0.927293462,0.82735613,0.929613629
0.09,1008,0.838602329,0.942249808,0.84,0.943820225
0.09,998,0.830282862,0.932902092,0.830974188,0.933678863
0.09,988,0.821963394,0.923554375,0.824020017,0.925865188
0.09,1000,0.831946755,0.934771635,0.837520938,0.941034762
0.09,1008,0.838602329,0.942249808,0.84,0.943820225
0.09,988,0.821963394,0.923554375,0.823333333,0.925093633
0.09,987,0.821131448,0.922619604,0.823873122,0.925700137
0.09,967,0.804492512,0.903924171,0.805833333,0.905430711
0.09,998,0.830282862,0.932902092,0.831666667,0.934456929
0.09,1012,0.841930116,0.945988894,0.841930116,0.945988894
0.09,983,0.817803661,0.918880518,0.819849875,0.921179635
0.09,981,0.816139767,0.917010974,0.8175,0.918539326
0.09,998,0.830282862,0.932902092,0.8323603,0.935236292
0.09,998,0.830282862,0.932902092,0.833055092,0.936016957
0.09,982,0.816971714,0.917945746,0.819015847,0.920242525
0.09,985,0.819467554,0.920750061,0.820149875,0.921516713
0.09,996,0.828618968,0.931032548,0.830692244,0.933362072
0.1,988,0.821963394,0.923554375,0.824020017,0.925865188
0.1,970,0.806988353,0.906728487,0.811715481,0.912039866
0.1,984,0.818635607,0.919815289,0.821368948,0.922886458
0.1,991,0.824459235,0.926358691,0.826522102,0.928676519
0.1,1024,0.851913478,0.957206155,0.854045038,0.959601166
