#Protein A	Protein B
10049	26353
10049	50807
10049	84464
10058	90273
10075	10130
10075	10239
10075	10291
10075	10594
10075	10982
10075	11190
10075	23020
10075	23136
10075	23193
10075	23197
10075	23450
10075	23499
10075	25895
10075	26058
10075	51631
10075	51741
10075	55818
10075	56922
10075	57179
10075	64087
10075	91754
10075	124801
10075	149628
10098	51114
10098	51463
10098	55069
10098	79053
10098	91869
10098	116151
10098	131118
10098	145226
10098	339983
10098	653519
10106	88455
10123	56521
10128	10625
10128	10783
10128	10891
10128	11190
10128	57154
10128	79882
10130	23051
10130	23499
10130	27430
10130	57154
10130	57510
10130	79600
10130	79867
10130	114781
10161	10426
10161	51463
10161	57198
10161	64225
10161	65123
10161	653519
10163	23189
10163	26999
10163	29993
10163	51225
10163	340527
10165	23235
10165	25953
10165	26523
10165	27161
10165	84464
10207	23095
10207	26524
10207	27165
10207	51550
10207	55114
10207	56134
10207	154796
10220	56110
10220	84168
10238	10276
10238	23197
10238	26053
10238	26524
10238	27161
10238	28996
10238	51741
10238	55626
10238	64784
10238	85379
10238	203286
10238	221937
10238	254225
10243	84464
10251	10783
10251	22864
10251	63940
10269	79867
10287	29785
10288	11006
10291	10594
10291	11198
10291	22938
10291	23020
10291	23450
10291	23451
10291	23524
10291	26130
10291	51631
10291	51741
10291	57154
10291	219988
10291	440738
10320	10783
10320	10933
10320	22924
10320	22938
10320	25942
10320	51760
10320	63898
10320	84221
10320	221937
10332	30835
10379	25820
10379	56852
10395	55841
10395	64759
10401	10499
10401	22954
10401	50628
10401	55729
10401	57178
10402	57552
10409	11035
10419	23097
10419	23136
10419	23380
10419	23468
10419	25942
10419	26523
10419	27161
10419	50717
10419	51741
10419	55070
10419	55147
10419	56259
10419	57154
10419	57520
10419	221937
10426	10642
10426	10643
10426	11064
10426	11326
10426	22938
10426	23352
10426	25831
10426	26058
10426	27229
10426	50717
10426	51366
10426	56886
10426	57520
10426	91369
10426	163859
10437	10954
10437	23196
10437	55128
10437	55140
10437	64427
10437	89910
10437	151056
10449	23395
10449	51663
10450	22938
10450	55094
10451	29760
10462	53826
10462	170575
10462	284415
10466	29126
10466	54956
10487	10724
10487	91754
10491	57599
10491	375056
10499	10847
10499	22938
10499	23054
10499	51366
10499	55810
10499	79867
10526	23468
10526	25953
10526	26523
10526	27161
10526	30832
10526	50809
10526	54880
10526	55422
10526	57452
10526	65986
10526	162239
10526	167691
10526	221785
10558	23385
10564	10565
10564	22938
10564	51744
10564	51752
10565	51744
10577	126298
10580	11064
10580	26524
10580	29992
10580	57556
10584	375056
10594	10771
10594	11198
10594	22938
10594	23020
10594	23450
10594	23451
10594	26058
10594	51741
10594	55234
10618	23171
10618	23195
10618	23385
10618	23395
10618	23511
10618	26046
10618	57508
10618	80230
10618	92105
10623	11128
10623	11178
10623	11281
10623	27185
10625	10642
10625	23367
10625	51631
10625	57154
10633	57594
10642	11190
10642	23608
10642	26523
10642	27161
10642	27229
10642	51741
10643	26523
10643	51741
10643	64425
10644	11064
10644	23367
10644	51741
10663	58191
10664	10765
10664	23097
10664	25942
10664	57680
10664	149628
10664	284058
10687	26524
10687	55422
10687	84464
10687	85021
10693	25809
10693	25895
10693	50717
10693	79443
10693	79887
10693	80344
10693	84959
10693	148345
10693	151056
10724	22983
10724	25942
10724	170954
10742	55198
10765	22865
10765	22990
10765	23028
10765	27439
10766	22849
10766	23019
10766	29883
10766	51366
10771	23020
10771	23524
10771	57634
10783	11178
10783	22887
10783	23426
10783	24144
10783	26958
10783	27436
10783	54892
10783	56924
10783	57510
10783	57594
10783	91754
10783	153769
10794	23468
10794	50717
10800	57105
10806	51520
10806	55125
10845	79178
10845	81565
10847	10933
10847	57520
10847	283208
10855	10956
10855	55466
10891	23054
10902	10933
10902	22938
10902	57634
10933	11178
10933	22938
10933	25942
10933	51729
10933	57634
10933	57649
10933	65986
10933	84456
10933	84656
10933	171483
10954	83440
10954	84168
10955	27302
10955	57510
10956	22926
10956	23197
10956	23505
10956	23765
10956	27163
10956	55761
10956	55959
10956	57169
10956	57190
10956	57544
10956	64174
10956	79600
10956	79616
10956	83752
10956	112399
10979	27430
10979	55752
10979	57448
10979	83706
10979	116840
10982	22919
10982	22924
10982	91445
11006	54994
11006	79018
11011	23039
11011	493861
11016	25820
11016	171483
11031	23385
11031	79867
11031	89122
11033	23303
11035	23164
11035	59345
11035	197259
11035	204851
11059	11083
11059	27332
11064	11160
11064	23085
11064	23165
11064	23193
11064	23332
11064	26005
11064	51631
11064	54930
11064	55094
11064	55125
11064	65082
11064	84260
11064	85379
11064	387680
11083	22938
11083	23210
11083	51741
11083	57520
11107	22794
11107	57659
11107	79595
11107	84656
11124	23039
11124	23197
11124	23304
11124	23352
11124	25939
11124	54468
11124	54915
11124	79726
11124	83892
11124	91662
11124	114548
11124	114781
11124	197131
11128	25885
11128	55703
11128	79754
11136	27161
11137	22938
11137	57154
11143	27154
11143	29993
11143	55339
11160	23197
11160	23385
11160	51807
11160	79600
11160	91445
11160	153642
11165	27229
11165	79754
11165	197131
11178	23028
11178	51684
11178	51760
11178	64170
11178	154796
11178	170954
11184	29760
11184	79705
11190	22954
11190	23196
11190	23235
11190	23352
11190	26058
11190	27161
11190	50809
11190	51366
11190	55729
11190	57062
11190	57568
11190	64965
11190	84254
11190	139285
11190	154796
11198	23385
11198	25885
11198	54870
11198	56254
11198	64425
11198	91754
11198	116840
11198	149628
11215	84464
11221	80303
11226	57168
11269	22938
11269	23039
11269	57447
11269	284110
11276	23062
11276	27229
11281	23244
11281	23339
11281	23569
11281	23619
11281	29119
11281	51550
11281	54830
11281	54870
11281	57659
11281	64098
11281	79754
11281	80153
11281	84561
11281	84766
11281	92105
11281	115572
11281	162239
11281	171017
11281	339768
11326	27032
11326	54521
11326	57498
11326	92105
11326	285966
22794	51363
22794	51631
22794	221656
22795	29992
22795	55061
22795	55534
22795	57088
22828	23210
22828	51741
22828	93380
22837	29993
22843	23043
22843	27185
22849	29883
22861	55128
22861	58484
22861	84674
22864	23201
22880	57520
22882	23051
22885	24144
22885	159195
22887	23304
22887	65986
22895	51762
22895	376267
22905	23201
22905	55041
22909	57727
22909	84128
22918	56650
22919	22924
22919	23085
22919	23242
22919	23332
22919	23499
22919	26115
22919	30849
22919	55638
22919	60312
22919	92521
22919	167691
22924	23332
22924	55198
22924	55715
22926	57717
22926	64881
22929	23039
22929	54870
22929	54978
22930	23312
22930	54734
22938	23019
22938	23020
22938	23028
22938	23195
22938	23299
22938	23317
22938	23450
22938	23451
22938	23524
22938	24144
22938	25942
22938	26958
22938	27332
22938	30849
22938	50628
22938	51366
22938	51386
22938	51631
22938	55339
22938	55705
22938	55742
22938	55763
22938	56259
22938	56852
22938	57520
22938	57680
22938	64682
22938	65123
22938	79026
22938	79718
22938	79869
22938	81929
22938	113174
22938	197259
22938	100506658
22954	55763
22954	55823
22954	57161
22954	57447
22979	84548
22984	84450
22987	51104
22998	59345
22998	153241
23001	29904
23001	84128
23001	154091
23001	440738
23013	83706
23014	57154
23014	203259
23019	23326
23019	25904
23019	27161
23019	29883
23019	116840
23019	246175
23020	23352
23020	23450
23020	23451
23020	25962
23020	26523
23020	51741
23020	55140
23020	55689
23020	65986
23020	83706
23020	114609
23022	115825
23022	116840
23026	23191
23028	23209
23028	23468
23028	24144
23028	25942
23028	51274
23028	51317
23028	55715
23028	55763
23028	55823
23028	57508
23028	57646
23028	79443
23028	79718
23028	84456
23028	84656
23028	115677
23028	115948
23028	121274
23028	147657
23028	154075
23028	284058
23032	27005
23032	51663
23032	57646
23035	23239
23035	57599
23035	81609
23039	23210
23039	25939
23039	29126
23039	65989
23041	51479
23043	23065
23043	23345
23043	23499
23043	27185
23043	58533
23046	55069
23046	84128
23048	55114
23048	440738
23054	23405
23054	23426
23060	26053
23060	51604
23060	79875
23062	23621
23062	25825
23065	23197
23065	79600
23065	79867
23065	93380
23066	51744
23074	51762
23074	57680
23074	79930
23074	83706
23078	26353
23078	54956
23078	167691
23085	23097
23085	26524
23085	51363
23095	23332
23095	29956
23095	51411
23095	66008
23097	23307
23097	23389
23097	80306
23098	114609
23102	440738
23108	65125
23129	23499
23129	64218
23133	64682
23136	23189
23136	23197
23136	23524
23136	29785
23136	54994
23136	57154
23136	79837
23136	81839
23136	84464
23136	91748
23136	92345
23136	342371
23137	27185
23137	493861
23155	23304
23155	79600
23155	79867
23155	132884
23155	197131
23164	29993
23165	23511
23165	57122
23165	79600
23165	81929
23171	112770
23173	57520
23173	84656
23174	159195
23185	57520
23191	26999
23191	51741
23191	57520
23191	340527
23193	25939
23193	51422
23193	64759
23193	79600
23193	140456
23194	57599
23195	54956
23195	112770
23196	57520
23196	64225
23197	23230
23197	23304
23197	23312
23197	23352
23197	27032
23197	51104
23197	51366
23197	51520
23197	54832
23197	54901
23197	55622
23197	55705
23197	57488
23197	57498
23197	65123
23197	79867
23197	79888
23197	79913
23197	84896
23197	92105
23197	197131
23201	64744
23201	84959
23201	92345
23201	130074
23210	24144
23210	51631
23210	55147
23210	55339
23210	57466
23210	57599
23210	79665
23210	79869
23210	92345
23210	152273
23224	23353
23224	125058
23230	402415
23231	55793
23233	55763
23235	23765
23239	57599
23239	58533
23239	81609
23239	84868
23242	29766
23242	29993
23244	57506
23244	114609
23248	51741
23248	55662
23263	26523
23268	26999
23268	55114
23268	65059
23293	51179
23299	84271
23299	91754
23299	170954
23304	64093
23304	80301
23304	81488
23304	84898
23304	112574
23304	114609
23304	100820829
23307	51741
23307	55763
23307	253725
23310	25953
23310	54892
23310	84464
23310	84766
23312	84168
23317	27330
23317	100506658
23326	25904
23326	29126
23326	133121
23328	80306
23331	56104
23331	153241
23332	55638
23336	27185
23336	29993
23339	24144
23339	55823
23339	159195
23345	23353
23345	26523
23345	27161
23345	27185
23345	57122
23345	81565
23352	51520
23352	56888
23352	221937
23353	160364
23355	25953
23355	55823
23355	80146
23358	23413
23358	55662
23358	57381
23358	221184
23358	221937
23367	51386
23367	51631
23380	27185
23380	55763
23380	56252
23382	55147
23382	55339
23382	55715
23382	57599
23382	79837
23382	81788
23382	84464
23382	91608
23382	221937
23385	23621
23385	25953
23385	55234
23385	57488
23389	80306
23392	55823
23392	84068
23395	112770
23405	25953
23405	26523
23405	27161
23405	50628
23405	79132
23405	79913
23413	27180
23413	51780
23413	84548
23413	92345
23413	200734
23420	55729
23420	219931
23426	26524
23432	59345
23450	23451
23450	23524
23450	26523
23450	27161
23450	51741
23450	55234
23451	23524
23451	26523
23451	27161
23451	51741
23451	56886
23451	57154
23451	79595
23451	92345
23451	93380
23468	30832
23468	54464
23468	55609
23468	92285
23468	92595
23468	114548
23468	149628
23468	162239
23469	57520
23493	25942
23499	27185
23499	55729
23499	55763
23499	57520
23499	79613
23500	30820
23503	24144
23505	84898
23511	56888
23511	57122
23511	81929
23511	84464
23524	51631
23524	51816
23524	54464
23524	56852
23524	114884
23524	149628
23582	54478
23582	57474
23582	64965
23582	83758
23582	84271
23582	147660
23608	51631
23608	222166
23609	51631
23609	83759
23616	51225
23616	55114
23616	57520
23619	84260
23621	81618
23637	27185
23637	29843
23637	65989
23637	440738
23648	55916
23765	24149
23765	54828
23765	54880
23765	55061
23765	55181
23765	55689
23765	56905
23765	79718
23765	85379
23765	159195
24144	25953
24144	26051
24144	27185
24144	27258
24144	51322
24144	55857
24144	57616
24144	63898
24144	64170
24144	115948
24144	167691
24144	170954
24144	284058
24145	27202
24149	221184
24149	283208
25794	54870
25809	25831
25809	64682
25820	26190
25820	57510
25820	80854
25820	83892
25820	285346
25825	79867
25831	51550
25831	55662
25885	26523
25885	64425
25897	51684
25904	29883
25904	57520
25904	116840
25904	246175
25921	56650
25921	84868
25926	84916
25927	84916
25939	55683
25939	114609
25942	26959
25942	51621
25942	55752
25942	57649
25942	57659
25942	58516
25942	64800
25942	79595
25942	79685
25942	84678
25942	137835
25942	221937
25942	254225
25942	255877
25942	285440
25953	55204
25953	55705
25953	57122
25953	64328
25953	65123
25953	80344
25953	113174
25999	27242
26003	57727
26003	342371
26025	56104
26031	55662
26031	57154
26031	80185
26031	93380
26031	221184
26034	27128
26037	26524
26046	51744
26046	54520
26046	56886
26046	114609
26051	55536
26051	90293
26058	27161
26058	50628
26058	51729
26061	26355
26061	84898
26065	57520
26092	51604
26092	79600
26092	79834
26092	79867
26092	132884
26115	26524
26130	221937
26160	167691
26249	65125
26249	65267
26272	728358
26353	51666
26353	54870
26355	29119
26355	54504
26523	27161
26523	29883
26523	50628
26523	55226
26523	55705
26524	54504
26524	55125
26524	55841
26524	57480
26524	57530
26524	57568
26524	57608
26524	57670
26524	64682
26524	84260
26524	85379
26524	116840
26524	126308
26524	139285
26524	154796
26524	154810
26524	159195
26524	222484
26524	375056
26577	55061
26610	51268
26610	55140
26999	29993
26999	51225
26999	51741
26999	340527
27005	57520
27005	57646
27005	79132
27005	90865
27005	91445
27042	55223
27042	65986
27042	80230
27087	112616
27130	55662
27131	57510
27161	29883
27161	50628
27161	51191
27161	54464
27161	54915
27161	55705
27161	64101
27161	79132
27161	246175
27163	55181
27163	55761
27163	55959
27163	79600
27163	79867
27163	153642
27163	170384
27185	29119
27185	51684
27185	55638
27185	55729
27185	55763
27185	57731
27185	58533
27185	64170
27185	81565
27185	84221
27185	84959
27185	150726
27185	154796
27185	283208
27185	284058
27185	285527
27202	51104
27202	55204
27202	57168
27202	64225
27202	79572
27202	112770
27229	57680
27229	91893
27229	163590
27241	55212
27242	64324
27250	79705
27293	29785
27293	84548
27304	84197
27330	57731
27330	200734
27332	57520
27332	79707
27340	29126
27340	55226
27430	57510
27430	64759
28951	55070
28951	56243
28951	57154
28951	57823
28951	64098
28996	29843
28996	51274
28996	57659
29015	51363
29102	51741
29102	56252
29102	57169
29119	57594
29119	139285
29119	155038
29126	55763
29126	57508
29126	64328
29126	113174
29760	79930
29760	123920
29766	54434
29766	56907
29766	83752
29766	283420
29785	59345
29843	57122
29843	115761
29883	116840
29883	246175
29904	56000
29904	56922
29904	56995
29904	64087
29951	222484
29956	79867
29956	84197
29992	55128
29993	50807
29993	55114
29993	56924
30001	57161
30009	57474
30820	200734
30849	80183
30849	84254
30849	440738
50515	154091
50628	64805
50628	80146
50628	84656
50717	80344
50807	51429
50807	79705
50807	80223
50807	89848
50943	51663
50943	55140
50943	55746
50943	57122
50943	204851
51104	112770
51104	154091
51104	163590
51108	64174
51108	286530
51114	56110
51179	54880
51179	55833
51179	65125
51179	79718
51179	375056
51225	51684
51225	79843
51225	81565
51294	56105
51299	55244
51299	57552
51302	57515
51316	51741
51316	159195
51317	55763
51317	84456
51317	92345
51322	56254
51338	112616
51363	57480
51366	55810
51366	57599
51366	63929
51366	84135
51366	84464
51366	114548
51366	283208
51386	56888
51386	84726
51386	170954
51429	79705
51429	80306
51429	89848
51429	92345
51429	112574
51449	84168
51463	64805
51463	79867
51479	55662
51479	57154
51479	387680
51479	440738
51550	84656
51594	152579
51604	54994
51604	79018
51604	91369
51604	159195
51631	55421
51631	55729
51631	55763
51631	79882
51631	81565
51631	400961
51663	55833
51663	83759
51666	55662
51684	54946
51684	65125
51684	92595
51684	167691
51729	55083
51729	56259
51729	57520
51729	653361
51741	51780
51741	55339
51741	55746
51741	55833
51741	56252
51741	57466
51741	63898
51741	79869
51741	83752
51741	154796
51741	154810
51741	219988
51741	375056
51744	57674
51744	63897
51744	117157
51752	286530
51760	171483
51762	100506658
51807	83759
51807	255394
53826	55244
54206	84959
54331	59345
54331	64857
54440	57154
54464	57520
54464	64857
54464	112770
54464	153241
54464	196513
54468	55212
54468	57520
54468	79930
54468	81929
54471	115825
54520	55069
54520	55763
54520	57020
54520	79869
54520	253725
54521	84868
54521	219931
54549	56104
54549	90273
54625	151636
54778	128178
54778	151636
54828	80262
54870	55000
54870	55729
54870	55810
54870	84656
54870	159195
54880	83857
54880	84678
54880	221184
54887	221937
54888	56886
54888	57510
54888	149628
54888	167691
54901	79867
54901	132884
54930	153241
54954	283208
54956	197259
54978	58475
54980	57594
54994	84464
54996	55638
55022	79869
55041	55729
55041	222166
55061	57544
55061	79600
55061	153642
55061	170384
55083	79872
55083	143098
55094	153241
55094	167691
55114	57452
55114	154796
55125	56121
55125	65986
55125	116840
55125	153241
55125	221656
55140	57154
55147	171483
55181	55212
55190	84656
55198	79930
55198	116362
55204	205428
55212	79834
55212	80301
55212	159195
55219	56134
55219	84656
55219	132884
55219	160364
55223	64170
55223	116840
55223	170954
55226	84450
55240	80854
55240	133121
55244	79867
55244	84197
55249	57154
55249	57623
55249	84838
55249	342371
55339	283208
55340	90139
55422	55917
55422	56259
55422	64965
55422	81545
55466	79867
55536	56259
55536	64170
55536	171483
55558	56121
55558	79913
55558	116840
55609	57594
55613	115761
55619	57381
55638	55763
55656	57508
55656	65123
55656	112770
55662	79443
55662	79722
55662	79754
55662	79837
55662	80304
55662	140462
55662	348094
55689	153241
55715	79930
55715	116362
55717	219931
55729	57724
55729	64420
55734	57520
55734	220108
55742	55823
55746	57122
55746	79869
55746	81929
55761	57154
55761	84898
55763	284058
55777	57670
55803	83892
55810	112399
55823	64901
55823	65082
55833	79882
55916	56000
55916	84656
55916	159195
55917	83992
56101	56104
56102	56104
56103	56104
56104	56105
56104	56107
56104	57717
56104	64881
56104	92521
56104	131118
56105	64881
56105	90273
56107	56110
56110	57556
56121	64784
56121	140838
56243	79705
56243	116840
56252	57599
56252	283208
56254	80301
56254	440689
56259	57520
56259	57658
56474	133121
56521	84168
56650	84868
56852	197259
56886	57169
56886	79600
56905	79616
56922	64087
56924	57381
56924	79705
57010	222484
57062	57520
57062	84450
57062	84464
57088	64776
57088	159195
57122	80146
57122	81929
57122	100101267
57148	57186
57148	253959
57154	57506
57154	140901
57154	100506658
57161	285527
57162	81606
57162	116840
57168	65989
57381	81704
57474	81565
57498	84656
57498	90273
57506	114548
57508	65123
57510	160364
57510	167691
57515	154091
57515	286530
57520	57529
57520	57634
57520	57727
57520	58516
57520	64682
57520	64965
57520	79882
57520	79913
57520	81929
57520	84456
57520	92105
57520	92521
57520	133584
57520	154810
57520	254528
57520	353189
57533	60684
57539	57728
57544	79600
57552	79041
57552	85450
57552	256435
57594	64098
57594	84271
57594	153769
57599	92345
57646	221937
57674	65989
57680	64881
57707	84548
57717	343450
57727	149628
57823	117157
58484	114548
58516	79595
58516	79685
58516	221937
58533	79865
58533	81565
58533	113802
59339	126326
59345	84548
60684	100128327
63027	65989
63897	112770
63940	283208
64081	154796
64087	84959
64093	79600
64093	92345
64098	81565
64098	222484
64101	64328
64170	79843
64170	80153
64170	84656
64170	170954
64174	64180
64174	153642
64174	170384
64225	84519
64225	154091
64225	286530
64324	84838
64328	64805
64328	80146
64344	112399
64427	93380
64581	100506658
64682	153241
64682	196527
64744	115572
64744	116840
64744	154091
64805	84187
64805	91869
64805	113174
64805	253782
64805	643853
64805	653519
64881	90273
64881	116987
64881	728577
64965	83759
65005	84464
65005	171483
65123	92105
65123	221184
65125	65267
65125	84952
65125	171024
66008	221937
79026	79707
79053	154091
79068	84464
79178	79726
79443	79707
79443	84271
79443	91869
79443	221937
79443	440738
79572	286530
79595	221937
79600	79867
79600	375056
79616	89970
79616	159195
79670	84450
79705	79930
79705	81488
79705	114609
79718	221937
79726	81929
79754	159195
79843	159195
79867	85450
79867	91869
79867	93380
79867	120071
79867	196527
79867	653519
79867	100506144
79869	83606
79869	112574
79875	159195
79913	93973
79913	125476
79913	164684
80146	113174
80146	219931
80153	196513
80183	80230
80230	115825
80304	92949
80304	153241
80724	154091
80724	286530
81034	126298
81488	83759
81488	221184
81563	84548
81565	170954
81565	353274
81704	220108
81839	92345
81839	132884
81929	84464
81929	100101267
83606	153328
83706	84271
83706	121642
83752	154796
83759	100820829
83852	353274
83939	158471
84068	163590
84128	84916
84135	84916
84163	389524
84168	100506658
84197	253782
84254	204851
84254	340371
84260	84656
84260	116840
84260	167691
84271	197131
84440	92521
84464	85476
84464	121642
84464	163859
84548	221184
84656	84959
84656	91893
84656	221656
84669	219931
84726	342371
84868	84916
84868	221656
84868	285966
84959	153328
85379	116840
85379	153241
85450	375387
89790	400709
89848	388228
89927	130507
89970	92949
91369	124540
91369	153328
91369	254102
91404	115761
91404	283208
91754	440738
91893	494115
92345	115572
92345	400793
92595	112574
92595	285590
93973	125476
112399	130074
112616	257019
112770	139322
113174	256435
114609	114781
114609	197131
115572	130074
115572	159195
115948	121642
116496	221937
116840	151963
116840	153241
116840	154796
116987	283208
120071	257019
124801	153769
125476	164684
130507	203259
131118	154091
140901	253143
143098	154796
149628	171017
151056	728358
153241	157922
153241	167691
154091	201562
154796	154810
154796	221937
157922	167691
159195	342371
163590	376267
170954	171483
196527	200931
196527	375056
202333	221937
219931	408050
286530	440686
342371	100506164
100130086	100506164
